Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Dominican Republic,2010,Total,Both Sexes,33,Census - de jure - complete tabulation,"Final figure, complete",2013,132101,
Dominican Republic,2010,Urban,Both Sexes,33,Census - de jure - complete tabulation,"Final figure, complete",2013,101040,
Dominican Republic,2010,Rural,Both Sexes,33,Census - de jure - complete tabulation,"Final figure, complete",2013,31061,
Dominican Republic,2010,Total,Both Sexes,34,Census - de jure - complete tabulation,"Final figure, complete",2013,128955,
Dominican Republic,2010,Urban,Both Sexes,34,Census - de jure - complete tabulation,"Final figure, complete",2013,98478,
Dominican Republic,2010,Rural,Both Sexes,34,Census - de jure - complete tabulation,"Final figure, complete",2013,30477,
Dominican Republic,2010,Total,Both Sexes,35,Census - de jure - complete tabulation,"Final figure, complete",2013,141996,
Dominican Republic,2010,Urban,Both Sexes,35,Census - de jure - complete tabulation,"Final figure, complete",2013,106231,
Dominican Republic,2010,Rural,Both Sexes,35,Census - de jure - complete tabulation,"Final figure, complete",2013,35765,
Dominican Republic,2010,Total,Both Sexes,36,Census - de jure - complete tabulation,"Final figure, complete",2013,123604,
Dominican Republic,2010,Urban,Both Sexes,36,Census - de jure - complete tabulation,"Final figure, complete",2013,93749,
Dominican Republic,2010,Rural,Both Sexes,36,Census - de jure - complete tabulation,"Final figure, complete",2013,29855,
Dominican Republic,2010,Total,Both Sexes,37,Census - de jure - complete tabulation,"Final figure, complete",2013,128620,
Dominican Republic,2010,Urban,Both Sexes,37,Census - de jure - complete tabulation,"Final figure, complete",2013,96987,
Dominican Republic,2010,Rural,Both Sexes,37,Census - de jure - complete tabulation,"Final figure, complete",2013,31633,
Dominican Republic,2010,Total,Both Sexes,38,Census - de jure - complete tabulation,"Final figure, complete",2013,129516,
Dominican Republic,2010,Urban,Both Sexes,38,Census - de jure - complete tabulation,"Final figure, complete",2013,98169,
Dominican Republic,2010,Rural,Both Sexes,38,Census - de jure - complete tabulation,"Final figure, complete",2013,31347,
Dominican Republic,2010,Total,Both Sexes,39,Census - de jure - complete tabulation,"Final figure, complete",2013,112987,
Dominican Republic,2010,Urban,Both Sexes,39,Census - de jure - complete tabulation,"Final figure, complete",2013,85370,
Dominican Republic,2010,Rural,Both Sexes,39,Census - de jure - complete tabulation,"Final figure, complete",2013,27617,
Dominican Republic,2010,Total,Both Sexes,40,Census - de jure - complete tabulation,"Final figure, complete",2013,142066,
Dominican Republic,2010,Urban,Both Sexes,40,Census - de jure - complete tabulation,"Final figure, complete",2013,104574,
Dominican Republic,2010,Rural,Both Sexes,40,Census - de jure - complete tabulation,"Final figure, complete",2013,37492,
Dominican Republic,2010,Total,Both Sexes,41,Census - de jure - complete tabulation,"Final figure, complete",2013,108486,
Dominican Republic,2010,Urban,Both Sexes,41,Census - de jure - complete tabulation,"Final figure, complete",2013,82462,
Dominican Republic,2010,Rural,Both Sexes,41,Census - de jure - complete tabulation,"Final figure, complete",2013,26024,
Dominican Republic,2010,Total,Both Sexes,42,Census - de jure - complete tabulation,"Final figure, complete",2013,116874,
Dominican Republic,2010,Urban,Both Sexes,42,Census - de jure - complete tabulation,"Final figure, complete",2013,88548,
Dominican Republic,2010,Rural,Both Sexes,42,Census - de jure - complete tabulation,"Final figure, complete",2013,28326,
Dominican Republic,2010,Total,Both Sexes,43,Census - de jure - complete tabulation,"Final figure, complete",2013,109624,
Dominican Republic,2010,Urban,Both Sexes,43,Census - de jure - complete tabulation,"Final figure, complete",2013,82667,
Dominican Republic,2010,Rural,Both Sexes,43,Census - de jure - complete tabulation,"Final figure, complete",2013,26957,
Dominican Republic,2010,Total,Both Sexes,44,Census - de jure - complete tabulation,"Final figure, complete",2013,103348,
Dominican Republic,2010,Urban,Both Sexes,44,Census - de jure - complete tabulation,"Final figure, complete",2013,78442,
Dominican Republic,2010,Rural,Both Sexes,44,Census - de jure - complete tabulation,"Final figure, complete",2013,24906,
Dominican Republic,2010,Total,Both Sexes,45,Census - de jure - complete tabulation,"Final figure, complete",2013,122795,
Dominican Republic,2010,Urban,Both Sexes,45,Census - de jure - complete tabulation,"Final figure, complete",2013,92092,
Dominican Republic,2010,Rural,Both Sexes,45,Census - de jure - complete tabulation,"Final figure, complete",2013,30703,
Dominican Republic,2010,Total,Both Sexes,46,Census - de jure - complete tabulation,"Final figure, complete",2013,95975,
Dominican Republic,2010,Urban,Both Sexes,46,Census - de jure - complete tabulation,"Final figure, complete",2013,72764,
Dominican Republic,2010,Rural,Both Sexes,46,Census - de jure - complete tabulation,"Final figure, complete",2013,23211,
Dominican Republic,2010,Total,Both Sexes,47,Census - de jure - complete tabulation,"Final figure, complete",2013,104452,
Dominican Republic,2010,Urban,Both Sexes,47,Census - de jure - complete tabulation,"Final figure, complete",2013,79090,
Dominican Republic,2010,Rural,Both Sexes,47,Census - de jure - complete tabulation,"Final figure, complete",2013,25362,
Dominican Republic,2010,Total,Both Sexes,48,Census - de jure - complete tabulation,"Final figure, complete",2013,88469,
Dominican Republic,2010,Urban,Both Sexes,48,Census - de jure - complete tabulation,"Final figure, complete",2013,66651,
Dominican Republic,2010,Rural,Both Sexes,48,Census - de jure - complete tabulation,"Final figure, complete",2013,21818,
Dominican Republic,2010,Total,Both Sexes,49,Census - de jure - complete tabulation,"Final figure, complete",2013,87768,
Dominican Republic,2010,Urban,Both Sexes,49,Census - de jure - complete tabulation,"Final figure, complete",2013,65672,
Dominican Republic,2010,Rural,Both Sexes,49,Census - de jure - complete tabulation,"Final figure, complete",2013,22096,
Dominican Republic,2010,Total,Both Sexes,50,Census - de jure - complete tabulation,"Final figure, complete",2013,100546,
Dominican Republic,2010,Urban,Both Sexes,50,Census - de jure - complete tabulation,"Final figure, complete",2013,73412,
Dominican Republic,2010,Rural,Both Sexes,50,Census - de jure - complete tabulation,"Final figure, complete",2013,27134,
Dominican Republic,2010,Total,Both Sexes,51,Census - de jure - complete tabulation,"Final figure, complete",2013,81022,
Dominican Republic,2010,Urban,Both Sexes,51,Census - de jure - complete tabulation,"Final figure, complete",2013,61081,
Dominican Republic,2010,Rural,Both Sexes,51,Census - de jure - complete tabulation,"Final figure, complete",2013,19941,
Dominican Republic,2010,Total,Both Sexes,52,Census - de jure - complete tabulation,"Final figure, complete",2013,77380,
Dominican Republic,2010,Urban,Both Sexes,52,Census - de jure - complete tabulation,"Final figure, complete",2013,57970,
Dominican Republic,2010,Rural,Both Sexes,52,Census - de jure - complete tabulation,"Final figure, complete",2013,19410,
Dominican Republic,2010,Total,Both Sexes,53,Census - de jure - complete tabulation,"Final figure, complete",2013,71745,
Dominican Republic,2010,Urban,Both Sexes,53,Census - de jure - complete tabulation,"Final figure, complete",2013,53930,
Dominican Republic,2010,Rural,Both Sexes,53,Census - de jure - complete tabulation,"Final figure, complete",2013,17815,
Dominican Republic,2010,Total,Both Sexes,54,Census - de jure - complete tabulation,"Final figure, complete",2013,72996,
Dominican Republic,2010,Urban,Both Sexes,54,Census - de jure - complete tabulation,"Final figure, complete",2013,54812,
Dominican Republic,2010,Rural,Both Sexes,54,Census - de jure - complete tabulation,"Final figure, complete",2013,18184,
Dominican Republic,2010,Total,Both Sexes,55,Census - de jure - complete tabulation,"Final figure, complete",2013,75673,
Dominican Republic,2010,Urban,Both Sexes,55,Census - de jure - complete tabulation,"Final figure, complete",2013,56016,
Dominican Republic,2010,Rural,Both Sexes,55,Census - de jure - complete tabulation,"Final figure, complete",2013,19657,
Dominican Republic,2010,Total,Both Sexes,56,Census - de jure - complete tabulation,"Final figure, complete",2013,69128,
Dominican Republic,2010,Urban,Both Sexes,56,Census - de jure - complete tabulation,"Final figure, complete",2013,51583,
Dominican Republic,2010,Rural,Both Sexes,56,Census - de jure - complete tabulation,"Final figure, complete",2013,17545,
Dominican Republic,2010,Total,Both Sexes,57,Census - de jure - complete tabulation,"Final figure, complete",2013,62178,
Dominican Republic,2010,Urban,Both Sexes,57,Census - de jure - complete tabulation,"Final figure, complete",2013,46363,
Dominican Republic,2010,Rural,Both Sexes,57,Census - de jure - complete tabulation,"Final figure, complete",2013,15815,
Dominican Republic,2010,Total,Both Sexes,58,Census - de jure - complete tabulation,"Final figure, complete",2013,62425,
Dominican Republic,2010,Urban,Both Sexes,58,Census - de jure - complete tabulation,"Final figure, complete",2013,46038,
Dominican Republic,2010,Rural,Both Sexes,58,Census - de jure - complete tabulation,"Final figure, complete",2013,16387,
Dominican Republic,2010,Total,Both Sexes,59,Census - de jure - complete tabulation,"Final figure, complete",2013,51556,
Dominican Republic,2010,Urban,Both Sexes,59,Census - de jure - complete tabulation,"Final figure, complete",2013,38240,
Dominican Republic,2010,Rural,Both Sexes,59,Census - de jure - complete tabulation,"Final figure, complete",2013,13316,
Dominican Republic,2010,Total,Both Sexes,60,Census - de jure - complete tabulation,"Final figure, complete",2013,70306,
Dominican Republic,2010,Urban,Both Sexes,60,Census - de jure - complete tabulation,"Final figure, complete",2013,49798,
Dominican Republic,2010,Rural,Both Sexes,60,Census - de jure - complete tabulation,"Final figure, complete",2013,20508,
Dominican Republic,2010,Total,Both Sexes,61,Census - de jure - complete tabulation,"Final figure, complete",2013,50735,
Dominican Republic,2010,Urban,Both Sexes,61,Census - de jure - complete tabulation,"Final figure, complete",2013,37503,
Dominican Republic,2010,Rural,Both Sexes,61,Census - de jure - complete tabulation,"Final figure, complete",2013,13232,
Dominican Republic,2010,Total,Both Sexes,62,Census - de jure - complete tabulation,"Final figure, complete",2013,50378,
Dominican Republic,2010,Urban,Both Sexes,62,Census - de jure - complete tabulation,"Final figure, complete",2013,36847,
Dominican Republic,2010,Rural,Both Sexes,62,Census - de jure - complete tabulation,"Final figure, complete",2013,13531,
Dominican Republic,2010,Total,Both Sexes,63,Census - de jure - complete tabulation,"Final figure, complete",2013,47949,
Dominican Republic,2010,Urban,Both Sexes,63,Census - de jure - complete tabulation,"Final figure, complete",2013,35001,
Dominican Republic,2010,Rural,Both Sexes,63,Census - de jure - complete tabulation,"Final figure, complete",2013,12948,
Dominican Republic,2010,Total,Both Sexes,64,Census - de jure - complete tabulation,"Final figure, complete",2013,49161,
Dominican Republic,2010,Urban,Both Sexes,64,Census - de jure - complete tabulation,"Final figure, complete",2013,35430,
Dominican Republic,2010,Rural,Both Sexes,64,Census - de jure - complete tabulation,"Final figure, complete",2013,13731,
Dominican Republic,2010,Total,Both Sexes,65,Census - de jure - complete tabulation,"Final figure, complete",2013,43293,
Dominican Republic,2010,Urban,Both Sexes,65,Census - de jure - complete tabulation,"Final figure, complete",2013,30775,
Dominican Republic,2010,Rural,Both Sexes,65,Census - de jure - complete tabulation,"Final figure, complete",2013,12518,
Dominican Republic,2010,Total,Both Sexes,66,Census - de jure - complete tabulation,"Final figure, complete",2013,37479,
Dominican Republic,2010,Urban,Both Sexes,66,Census - de jure - complete tabulation,"Final figure, complete",2013,26801,
Dominican Republic,2010,Rural,Both Sexes,66,Census - de jure - complete tabulation,"Final figure, complete",2013,10678,
Dominican Republic,2010,Total,Both Sexes,67,Census - de jure - complete tabulation,"Final figure, complete",2013,37309,
Dominican Republic,2010,Urban,Both Sexes,67,Census - de jure - complete tabulation,"Final figure, complete",2013,26797,
Dominican Republic,2010,Rural,Both Sexes,67,Census - de jure - complete tabulation,"Final figure, complete",2013,10512,
Dominican Republic,2010,Total,Both Sexes,68,Census - de jure - complete tabulation,"Final figure, complete",2013,40291,
Dominican Republic,2010,Urban,Both Sexes,68,Census - de jure - complete tabulation,"Final figure, complete",2013,28629,
Dominican Republic,2010,Rural,Both Sexes,68,Census - de jure - complete tabulation,"Final figure, complete",2013,11662,
Dominican Republic,2010,Total,Both Sexes,69,Census - de jure - complete tabulation,"Final figure, complete",2013,27933,
Dominican Republic,2010,Urban,Both Sexes,69,Census - de jure - complete tabulation,"Final figure, complete",2013,19950,
Dominican Republic,2010,Rural,Both Sexes,69,Census - de jure - complete tabulation,"Final figure, complete",2013,7983,
Dominican Republic,2010,Total,Both Sexes,70,Census - de jure - complete tabulation,"Final figure, complete",2013,44600,
Dominican Republic,2010,Urban,Both Sexes,70,Census - de jure - complete tabulation,"Final figure, complete",2013,30480,
Dominican Republic,2010,Rural,Both Sexes,70,Census - de jure - complete tabulation,"Final figure, complete",2013,14120,
Dominican Republic,2010,Total,Both Sexes,71,Census - de jure - complete tabulation,"Final figure, complete",2013,29143,
Dominican Republic,2010,Urban,Both Sexes,71,Census - de jure - complete tabulation,"Final figure, complete",2013,20810,
Dominican Republic,2010,Rural,Both Sexes,71,Census - de jure - complete tabulation,"Final figure, complete",2013,8333,
Dominican Republic,2010,Total,Both Sexes,72,Census - de jure - complete tabulation,"Final figure, complete",2013,28137,
Dominican Republic,2010,Urban,Both Sexes,72,Census - de jure - complete tabulation,"Final figure, complete",2013,19794,
Dominican Republic,2010,Rural,Both Sexes,72,Census - de jure - complete tabulation,"Final figure, complete",2013,8343,
Dominican Republic,2010,Total,Both Sexes,73,Census - de jure - complete tabulation,"Final figure, complete",2013,29291,
Dominican Republic,2010,Urban,Both Sexes,73,Census - de jure - complete tabulation,"Final figure, complete",2013,20727,
Dominican Republic,2010,Rural,Both Sexes,73,Census - de jure - complete tabulation,"Final figure, complete",2013,8564,
Dominican Republic,2010,Total,Both Sexes,74,Census - de jure - complete tabulation,"Final figure, complete",2013,26159,
Dominican Republic,2010,Urban,Both Sexes,74,Census - de jure - complete tabulation,"Final figure, complete",2013,18679,
Dominican Republic,2010,Rural,Both Sexes,74,Census - de jure - complete tabulation,"Final figure, complete",2013,7480,
Dominican Republic,2010,Total,Both Sexes,75,Census - de jure - complete tabulation,"Final figure, complete",2013,27313,
Dominican Republic,2010,Urban,Both Sexes,75,Census - de jure - complete tabulation,"Final figure, complete",2013,19042,
Dominican Republic,2010,Rural,Both Sexes,75,Census - de jure - complete tabulation,"Final figure, complete",2013,8271,
Dominican Republic,2010,Total,Both Sexes,76,Census - de jure - complete tabulation,"Final figure, complete",2013,22194,
Dominican Republic,2010,Urban,Both Sexes,76,Census - de jure - complete tabulation,"Final figure, complete",2013,15730,
Dominican Republic,2010,Rural,Both Sexes,76,Census - de jure - complete tabulation,"Final figure, complete",2013,6464,
Dominican Republic,2010,Total,Both Sexes,77,Census - de jure - complete tabulation,"Final figure, complete",2013,19591,
Dominican Republic,2010,Urban,Both Sexes,77,Census - de jure - complete tabulation,"Final figure, complete",2013,13964,
Dominican Republic,2010,Rural,Both Sexes,77,Census - de jure - complete tabulation,"Final figure, complete",2013,5627,
Dominican Republic,2010,Total,Both Sexes,78,Census - de jure - complete tabulation,"Final figure, complete",2013,19470,
Dominican Republic,2010,Urban,Both Sexes,78,Census - de jure - complete tabulation,"Final figure, complete",2013,13612,
Dominican Republic,2010,Rural,Both Sexes,78,Census - de jure - complete tabulation,"Final figure, complete",2013,5858,
Dominican Republic,2010,Total,Both Sexes,79,Census - de jure - complete tabulation,"Final figure, complete",2013,14660,
Dominican Republic,2010,Urban,Both Sexes,79,Census - de jure - complete tabulation,"Final figure, complete",2013,10350,
Dominican Republic,2010,Rural,Both Sexes,79,Census - de jure - complete tabulation,"Final figure, complete",2013,4310,
Dominican Republic,2010,Total,Both Sexes,80,Census - de jure - complete tabulation,"Final figure, complete",2013,28804,
Dominican Republic,2010,Urban,Both Sexes,80,Census - de jure - complete tabulation,"Final figure, complete",2013,19446,
Dominican Republic,2010,Rural,Both Sexes,80,Census - de jure - complete tabulation,"Final figure, complete",2013,9358,
Dominican Republic,2010,Total,Both Sexes,81,Census - de jure - complete tabulation,"Final figure, complete",2013,13008,
Dominican Republic,2010,Urban,Both Sexes,81,Census - de jure - complete tabulation,"Final figure, complete",2013,9322,
Dominican Republic,2010,Rural,Both Sexes,81,Census - de jure - complete tabulation,"Final figure, complete",2013,3686,
Dominican Republic,2010,Total,Both Sexes,82,Census - de jure - complete tabulation,"Final figure, complete",2013,13159,
Dominican Republic,2010,Urban,Both Sexes,82,Census - de jure - complete tabulation,"Final figure, complete",2013,9303,
Dominican Republic,2010,Rural,Both Sexes,82,Census - de jure - complete tabulation,"Final figure, complete",2013,3856,
Dominican Republic,2010,Total,Both Sexes,83,Census - de jure - complete tabulation,"Final figure, complete",2013,11250,
Dominican Republic,2010,Urban,Both Sexes,83,Census - de jure - complete tabulation,"Final figure, complete",2013,8045,
Dominican Republic,2010,Rural,Both Sexes,83,Census - de jure - complete tabulation,"Final figure, complete",2013,3205,
Dominican Republic,2010,Total,Both Sexes,84,Census - de jure - complete tabulation,"Final figure, complete",2013,10489,
Dominican Republic,2010,Urban,Both Sexes,84,Census - de jure - complete tabulation,"Final figure, complete",2013,7494,
Dominican Republic,2010,Rural,Both Sexes,84,Census - de jure - complete tabulation,"Final figure, complete",2013,2995,
Dominican Republic,2010,Total,Both Sexes,85,Census - de jure - complete tabulation,"Final figure, complete",2013,10398,
Dominican Republic,2010,Urban,Both Sexes,85,Census - de jure - complete tabulation,"Final figure, complete",2013,7227,
Dominican Republic,2010,Rural,Both Sexes,85,Census - de jure - complete tabulation,"Final figure, complete",2013,3171,
Dominican Republic,2010,Total,Both Sexes,86,Census - de jure - complete tabulation,"Final figure, complete",2013,7577,
Dominican Republic,2010,Urban,Both Sexes,86,Census - de jure - complete tabulation,"Final figure, complete",2013,5504,
Dominican Republic,2010,Rural,Both Sexes,86,Census - de jure - complete tabulation,"Final figure, complete",2013,2073,
Dominican Republic,2010,Total,Both Sexes,87,Census - de jure - complete tabulation,"Final figure, complete",2013,6617,
Dominican Republic,2010,Urban,Both Sexes,87,Census - de jure - complete tabulation,"Final figure, complete",2013,4741,
Dominican Republic,2010,Rural,Both Sexes,87,Census - de jure - complete tabulation,"Final figure, complete",2013,1876,
Dominican Republic,2010,Total,Both Sexes,88,Census - de jure - complete tabulation,"Final figure, complete",2013,5741,
Dominican Republic,2010,Urban,Both Sexes,88,Census - de jure - complete tabulation,"Final figure, complete",2013,4054,
Dominican Republic,2010,Rural,Both Sexes,88,Census - de jure - complete tabulation,"Final figure, complete",2013,1687,
Dominican Republic,2010,Total,Both Sexes,89,Census - de jure - complete tabulation,"Final figure, complete",2013,4252,
Dominican Republic,2010,Urban,Both Sexes,89,Census - de jure - complete tabulation,"Final figure, complete",2013,3033,
Dominican Republic,2010,Rural,Both Sexes,89,Census - de jure - complete tabulation,"Final figure, complete",2013,1219,
Dominican Republic,2010,Total,Both Sexes,90,Census - de jure - complete tabulation,"Final figure, complete",2013,8194,
Dominican Republic,2010,Urban,Both Sexes,90,Census - de jure - complete tabulation,"Final figure, complete",2013,5551,
Dominican Republic,2010,Rural,Both Sexes,90,Census - de jure - complete tabulation,"Final figure, complete",2013,2643,
Dominican Republic,2010,Total,Both Sexes,91,Census - de jure - complete tabulation,"Final figure, complete",2013,2594,
Dominican Republic,2010,Urban,Both Sexes,91,Census - de jure - complete tabulation,"Final figure, complete",2013,1806,
Dominican Republic,2010,Rural,Both Sexes,91,Census - de jure - complete tabulation,"Final figure, complete",2013,788,
Dominican Republic,2010,Total,Both Sexes,92,Census - de jure - complete tabulation,"Final figure, complete",2013,2890,
Dominican Republic,2010,Urban,Both Sexes,92,Census - de jure - complete tabulation,"Final figure, complete",2013,2049,
Dominican Republic,2010,Rural,Both Sexes,92,Census - de jure - complete tabulation,"Final figure, complete",2013,841,
Dominican Republic,2010,Total,Both Sexes,93,Census - de jure - complete tabulation,"Final figure, complete",2013,2120,
Dominican Republic,2010,Urban,Both Sexes,93,Census - de jure - complete tabulation,"Final figure, complete",2013,1483,
Dominican Republic,2010,Rural,Both Sexes,93,Census - de jure - complete tabulation,"Final figure, complete",2013,637,
Dominican Republic,2010,Total,Both Sexes,94,Census - de jure - complete tabulation,"Final figure, complete",2013,2193,
Dominican Republic,2010,Urban,Both Sexes,94,Census - de jure - complete tabulation,"Final figure, complete",2013,1572,
Dominican Republic,2010,Rural,Both Sexes,94,Census - de jure - complete tabulation,"Final figure, complete",2013,621,
Dominican Republic,2010,Total,Both Sexes,95,Census - de jure - complete tabulation,"Final figure, complete",2013,1675,
Dominican Republic,2010,Urban,Both Sexes,95,Census - de jure - complete tabulation,"Final figure, complete",2013,1171,
Dominican Republic,2010,Rural,Both Sexes,95,Census - de jure - complete tabulation,"Final figure, complete",2013,504,
Dominican Republic,2010,Total,Both Sexes,96,Census - de jure - complete tabulation,"Final figure, complete",2013,1386,
Dominican Republic,2010,Urban,Both Sexes,96,Census - de jure - complete tabulation,"Final figure, complete",2013,947,
Dominican Republic,2010,Rural,Both Sexes,96,Census - de jure - complete tabulation,"Final figure, complete",2013,439,
Dominican Republic,2010,Total,Both Sexes,97,Census - de jure - complete tabulation,"Final figure, complete",2013,1133,
Dominican Republic,2010,Urban,Both Sexes,97,Census - de jure - complete tabulation,"Final figure, complete",2013,780,
Dominican Republic,2010,Rural,Both Sexes,97,Census - de jure - complete tabulation,"Final figure, complete",2013,353,
Dominican Republic,2010,Total,Both Sexes,98,Census - de jure - complete tabulation,"Final figure, complete",2013,1414,
Dominican Republic,2010,Urban,Both Sexes,98,Census - de jure - complete tabulation,"Final figure, complete",2013,968,
Dominican Republic,2010,Rural,Both Sexes,98,Census - de jure - complete tabulation,"Final figure, complete",2013,446,
Dominican Republic,2010,Total,Both Sexes,99,Census - de jure - complete tabulation,"Final figure, complete",2013,1421,
Dominican Republic,2010,Urban,Both Sexes,99,Census - de jure - complete tabulation,"Final figure, complete",2013,911,
Dominican Republic,2010,Rural,Both Sexes,99,Census - de jure - complete tabulation,"Final figure, complete",2013,510,
Dominican Republic,2010,Total,Both Sexes,43834,Census - de jure - complete tabulation,"Final figure, complete",2013,701546,
Dominican Republic,2010,Urban,Both Sexes,43834,Census - de jure - complete tabulation,"Final figure, complete",2013,518178,
Dominican Republic,2010,Rural,Both Sexes,43834,Census - de jure - complete tabulation,"Final figure, complete",2013,183368,
Dominican Republic,2010,Total,Both Sexes,43960,Census - de jure - complete tabulation,"Final figure, complete",2013,938460,
Dominican Republic,2010,Urban,Both Sexes,43960,Census - de jure - complete tabulation,"Final figure, complete",2013,684845,
Dominican Republic,2010,Rural,Both Sexes,43960,Census - de jure - complete tabulation,"Final figure, complete",2013,253615,
Dominican Republic,2010,Total,Both Sexes,44118,Census - de jure - complete tabulation,"Final figure, complete",2013,973761,
Dominican Republic,2010,Urban,Both Sexes,44118,Census - de jure - complete tabulation,"Final figure, complete",2013,708315,
Dominican Republic,2010,Rural,Both Sexes,44118,Census - de jure - complete tabulation,"Final figure, complete",2013,265446,
Dominican Republic,2010,Total,Both Sexes,0 - 4,Census - de jure - complete tabulation,"Final figure, complete",2013,896706,
Dominican Republic,2010,Urban,Both Sexes,0 - 4,Census - de jure - complete tabulation,"Final figure, complete",2013,663065,
Dominican Republic,2010,Rural,Both Sexes,0 - 4,Census - de jure - complete tabulation,"Final figure, complete",2013,233641,
Dominican Republic,2010,Total,Both Sexes,100 +,Census - de jure - complete tabulation,"Final figure, complete",2013,3956,
Dominican Republic,2010,Urban,Both Sexes,100 +,Census - de jure - complete tabulation,"Final figure, complete",2013,2649,
Dominican Republic,2010,Rural,Both Sexes,100 +,Census - de jure - complete tabulation,"Final figure, complete",2013,1307,
Dominican Republic,2010,Total,Both Sexes,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",2013,983223,
Dominican Republic,2010,Urban,Both Sexes,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",2013,726330,
Dominican Republic,2010,Rural,Both Sexes,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",2013,256893,
Dominican Republic,2010,Total,Both Sexes,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",2013,876934,
Dominican Republic,2010,Urban,Both Sexes,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",2013,662336,
Dominican Republic,2010,Rural,Both Sexes,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",2013,214598,
Dominican Republic,2010,Total,Both Sexes,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",2013,766233,
Dominican Republic,2010,Urban,Both Sexes,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",2013,583899,
Dominican Republic,2010,Rural,Both Sexes,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",2013,182334,
Dominican Republic,2010,Total,Both Sexes,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",2013,713072,
Dominican Republic,2010,Urban,Both Sexes,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",2013,543097,
Dominican Republic,2010,Rural,Both Sexes,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",2013,169975,
Dominican Republic,2010,Total,Both Sexes,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",2013,636723,
Dominican Republic,2010,Urban,Both Sexes,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",2013,480506,
Dominican Republic,2010,Rural,Both Sexes,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",2013,156217,
Dominican Republic,2010,Total,Both Sexes,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",2013,580398,
Dominican Republic,2010,Urban,Both Sexes,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",2013,436693,
Dominican Republic,2010,Rural,Both Sexes,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",2013,143705,
Dominican Republic,2010,Total,Both Sexes,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",2013,499459,
Dominican Republic,2010,Urban,Both Sexes,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",2013,376269,
Dominican Republic,2010,Rural,Both Sexes,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",2013,123190,
Dominican Republic,2010,Total,Both Sexes,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",2013,403689,
Dominican Republic,2010,Urban,Both Sexes,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",2013,301205,
Dominican Republic,2010,Rural,Both Sexes,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",2013,102484,
Dominican Republic,2010,Total,Both Sexes,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",2013,320960,
Dominican Republic,2010,Urban,Both Sexes,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",2013,238240,
Dominican Republic,2010,Rural,Both Sexes,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",2013,82720,
Dominican Republic,2010,Total,Both Sexes,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",2013,268529,
Dominican Republic,2010,Urban,Both Sexes,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",2013,194579,
Dominican Republic,2010,Rural,Both Sexes,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",2013,73950,
Dominican Republic,2010,Total,Both Sexes,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",2013,186305,
Dominican Republic,2010,Urban,Both Sexes,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",2013,132952,
Dominican Republic,2010,Rural,Both Sexes,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",2013,53353,
Dominican Republic,2010,Total,Both Sexes,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",2013,157330,
Dominican Republic,2010,Urban,Both Sexes,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",2013,110490,
Dominican Republic,2010,Rural,Both Sexes,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",2013,46840,
Dominican Republic,2010,Total,Both Sexes,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",2013,103228,
Dominican Republic,2010,Urban,Both Sexes,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",2013,72698,
Dominican Republic,2010,Rural,Both Sexes,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",2013,30530,
Dominican Republic,2010,Total,Both Sexes,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",2013,76710,
